MonthYear,EventRootCode,AvgToneByEventRootCode,SumNumArticles
201607,19,-5.4712801455642834,9799
201607,08,-1.9027358151113873,5894
201607,16,-3.7370592144934482,1047
201607,06,-0.9408098149114722,4573
201606,06,-0.92563563646986091,5882
201606,03,-0.25283962219779066,12623
201606,05,1.0469335550032766,18509
201606,20,-4.474505723205,4
201606,17,-4.8436037250784745,11103
201606,16,-1.1667781551618852,1073
201606,14,-3.6430185534838562,1133
201606,04,-0.62384690062086157,51837
201606,10,-2.6725030087895338,1719
201606,19,-5.0317905612247493,11829
201606,15,-1.4687425757396197,626
201606,01,-1.8057934120195376,28852
201606,11,-3.3330007857129686,11434
201606,08,-1.520694369805093,6123
201606,09,-2.2452651902757772,7343
201606,07,-1.1809785180221275,10481
201606,13,-3.3880957936394536,2684
201606,18,-5.4211762186095278,4731
201606,12,-3.312951702420587,7236
201606,02,-1.5572583554072705,15707
201605,14,-2.8936291579930309,1941
201605,12,-2.3639314238628537,6223
201605,01,-1.5670181564097112,29105
201605,03,0.094140078779154659,15043
201605,16,-1.8441759268750433,1302
201605,07,-0.92027208612260947,10510
201605,17,-5.0489462589047,11510
201605,11,-3.2268635489700812,9978
201605,02,-1.2066570329890391,14717
201605,10,-3.649248919285168,3002
201605,09,-2.8006101985445326,7145
201605,05,1.2600440804691972,21642
201605,18,-6.3800213213594619,7759
201605,13,-2.1905435821933144,2905
201605,15,-2.6243509198241863,879
201605,04,-0.44699879707083584,63777
201605,20,-2.4422710619943153,16
201605,08,-2.0818699967465291,8713
201605,19,-5.5052912246963626,11283
201605,06,0.019998136373948015,6273
201604,06,-0.72861489004109015,5947
201604,01,-1.784649022526601,26394
201604,18,-5.149373301125542,4075
201604,04,-0.61173724937574181,60427
201604,02,-1.6995193228671284,14245
201604,13,-1.9045362805181216,2474
201604,07,-1.6906933677376828,10312
201604,12,-2.5000570770458004,5917
201604,05,0.92964502698572049,17994
201604,10,-2.324646837518769,2113
201604,08,-1.7569805968550989,6489
201604,16,-2.4038698182571996,1271
201604,17,-4.6127864843374811,11421
201604,09,-2.7587346574012086,6979
201604,20,-5.5793991416309,10
201604,19,-4.5069985922790874,8633
201604,14,-2.1624824215074292,1699
201604,11,-2.9496232302613157,10712
201604,15,-3.5994727956616268,877
201604,03,0.1102326769913293,13685
201603,10,-2.3985422498788189,2294
201603,11,-3.4829997699857747,12108
201603,12,-2.3477393482072748,7193
201603,03,0.44846105877326781,16270
201603,01,-1.7242634367048477,29777
201603,07,-0.78823174265249207,10091
201603,04,-0.41221026551244244,64106
201603,06,-0.49249196401170731,6459
201603,16,-1.9189437153971705,1285
201603,19,-4.97004643112829,10328
201603,14,-1.5051633202084702,3704
201603,13,-2.0363081207872247,2873
201603,18,-5.5927127985805489,3619
201603,15,-2.7191533125575487,660
201603,20,-2.40549828178694,5
201603,17,-4.7759173793013918,10608
201603,02,-1.4422731259746513,16846
201603,05,1.1258719842641314,20301
201603,08,-1.5156341231835111,6352
201603,09,-2.8286438907017493,7376
201602,18,-6.2009766600076555,2744
201602,11,-3.0998334166209935,10319
201602,16,-2.3876485610805087,1034
201602,05,1.027584142396492,19232
201602,13,-3.2133862516581493,3189
201602,12,-2.5522032461603996,7937
201602,03,0.28461765249434146,13287
201602,08,-1.9705265398159928,6068
201602,19,-5.1531305987915017,9956
201602,02,-1.2801306292847803,14902
201602,07,-1.0405495656253763,8360
201602,04,-0.35945122332046764,52308
201602,15,-3.6764385571830811,506
201602,09,-2.3638721421652718,6543
201602,06,-0.8109049961149527,5011
201602,14,-0.936938477908128,1448
201602,01,-1.721899690683534,26477
201602,10,-2.7056544536888496,1835
201602,20,-3.2155630781653786,38
201602,17,-5.2626543738462805,10107
201601,20,-2.38196527789288,18
201601,10,-2.1070454761982447,1551
201601,01,-2.95619032463495,26109
201601,07,-1.6509553415774663,7106
201601,15,-4.8791713668642727,1875
201601,02,-2.0163770518683983,12415
201601,03,-0.33449178880779246,10630
201601,11,-4.990909689265437,11771
201601,13,-5.6941972425897278,3455
201601,17,-6.012376716964587,11078
201601,06,-1.5359633835948114,5019
201601,12,-3.2137542621349251,5510
201601,19,-6.5895797616055916,15152
201601,04,-1.311061713796869,44430
201601,18,-6.3254124526853355,5593
201601,16,-4.0824275062931719,1169
201601,09,-3.4381022815286415,5434
201601,05,0.1728099844882921,12438
201601,14,-4.400446783565009,937
201601,08,-2.4351436446598176,4555
201512,06,-0.82216719361315693,4908
201512,03,-0.18827699401656661,10035
201512,02,-1.4793439560459871,11580
201512,16,-3.2920177394269707,822
201512,20,-5.8205244534376561,48
201512,09,-2.53112057183109,5738
201512,10,-2.2564634205038563,1295
201512,17,-4.99833750635081,8726
201512,14,-2.6663838481946289,768
201512,08,-1.7428988802222134,4745
201512,13,-3.637116643707528,2709
201512,05,0.71870270188603869,13874
201512,18,-5.634559926540895,1912
201512,01,-1.822191530328813,21363
201512,11,-3.0730630181844485,7977
201512,19,-5.1677603363981461,7294
201512,04,-0.86627610203120875,39693
201512,07,-1.2110845594264037,7474
201512,15,-2.45352270885324,1614
201512,12,-2.3166551509839786,4713
201511,11,-3.651615303989729,9811
201511,18,-5.8539884031778531,3026
201511,01,-1.9333154326164259,23877
201511,08,-2.52383670093277,5266
201511,03,-0.2420464870679688,13250
201511,02,-1.7186534417147283,12899
201511,13,-2.4925391486131354,2319
201511,19,-5.0435809290728066,7814
201511,09,-2.9559290264359195,5718
201511,15,-3.2605613484767773,744
201511,17,-5.129352020078108,9779
201511,16,-3.1154877969768808,2346
201511,14,-2.8745101714691854,772
201511,20,-3.893434600477625,20
201511,05,0.82752473592233022,15516
201511,10,-1.9183901919951609,1653
201511,12,-2.5128968930172304,5387
201511,06,-1.0432518818069958,5368
201511,07,-1.5233137698692292,8361
201511,04,-0.74526067863937906,53664
201510,10,-2.9400762499146715,1909
201510,05,0.33151049240796349,15954
201510,13,-2.5670103943592468,1774
201510,16,-3.6514515475952636,1920
201510,14,-3.2564195177819895,1164
201510,20,-3.1455343073518707,73
201510,11,-3.2475217564285512,8637
201510,01,-2.59853882787116,24255
201510,07,-1.59451848243714,8195
201510,04,-1.1916432863041377,50434
201510,19,-4.9738906738202795,10790
201510,03,-0.7027323704881836,14257
201510,17,-5.0526415366550523,9531
201510,02,-2.0372098506663137,14104
201510,12,-2.4615024584822143,5018
201510,06,-0.95328820160910477,4757
201510,09,-2.8700901288080365,5748
201510,08,-1.9373704879937319,4841
201510,18,-5.8433648404609055,2698
201510,15,-3.9216663907623515,675
201509,11,-3.2515718518704233,8996
201509,05,0.46708772136345533,14200
201509,17,-5.1172590650054328,7244
201509,14,-3.1445023435906716,945
201509,12,-2.6635338983573051,4929
201509,10,-2.7179698172846019,1562
201509,02,-1.4691123338645882,11169
201509,18,-4.9931121309066073,2132
201509,16,-2.7283275582289228,1235
201509,09,-3.2799654854730576,5792
201509,20,-0.18824762181875992,28
201509,19,-4.6579588217744616,8416
201509,04,-0.77611927724764507,48563
201509,15,-3.7116452770789321,637
201509,03,-0.021830453771181917,11939
201509,08,-1.8192282715877923,4527
201509,01,-1.7739675549622687,22041
201509,07,-1.410849934289246,8301
201509,06,-0.92185596647499468,4928
201509,13,-3.4329543489558381,2474
201508,09,-2.5708861673538026,5914
201508,03,-0.39670825654466596,10572
201508,06,-1.2084854003787426,5306
201508,13,-2.6592241321531391,2181
201508,20,-4.3318636148049263,12
201508,19,-4.8380553148925243,6619
201508,07,-1.5146483794313759,8598
201508,05,1.0295767602304393,12107
201508,16,-2.91045017961053,1257
201508,04,-0.531107900925265,42549
201508,11,-2.5610607501852551,8258
201508,15,-1.8685544131176484,539
201508,14,-2.7142640844024597,1047
201508,10,-2.1188742703599033,2000
201508,01,-1.4779422551742087,21728
201508,17,-5.1713189166832843,7452
201508,18,-4.8251067561654413,1458
201508,08,-1.7816652253891958,5357
201508,02,-1.2847473013643984,11708
201508,12,-2.3342177262120032,4718
201507,07,-1.234074260788548,6555
201507,11,-2.8271382979803668,6594
201507,01,-1.9577573857402955,19194
201507,13,-3.0667302690021754,1521
201507,10,-1.9013480092678117,1619
201507,06,-0.79478975036321131,5434
201507,02,-1.6215005971005385,9882
201507,17,-4.9465221393602459,6552
201507,05,0.58179216051536542,11721
201507,09,-2.7111249589556894,5353
201507,12,-2.4074983291910339,4038
201507,16,-3.5537254960879445,2413
201507,08,-1.3812326961914689,4084
201507,15,-1.8343410896274646,468
201507,04,-1.0412069455459039,42030
201507,14,-3.0472396395703738,618
201507,18,-4.8193330406968746,1808
201507,19,-4.93791870017678,6265
201507,20,-2.5514443523432151,22
201507,03,-0.53391117450735737,10351
201506,17,-4.7862264483967607,6284
201506,11,-3.5864109868521923,7472
201506,06,-1.0400109645194779,3736
201506,16,-3.7609190523153146,1267
201506,13,-3.1238457945556664,1466
201506,01,-2.5751032974907404,19074
201506,19,-4.78096847027859,6078
201506,08,-2.2817589185649894,3472
201506,10,-3.3923111334815115,1752
201506,09,-2.9697194027743357,5181
201506,15,-2.6016640421278123,187
201506,03,-0.64002454530143826,7829
201506,04,-1.5296877651920744,35600
201506,07,-1.7345808950016073,7331
201506,18,-4.9716625628139886,1812
201506,02,-1.8082711849386528,10390
201506,14,-3.1598526805454545,409
201506,05,0.56587069367857679,10373
201506,12,-3.229385021228758,5521
201505,18,-4.7905586770848938,3099
201505,06,-1.2259032937072534,4796
201505,20,-5.6189127820003995,47
201505,01,-2.677209146759095,25182
201505,07,-3.4187196365270491,17553
201505,03,-2.1997098530959138,15735
201505,02,-2.3866169513682665,13972
201505,08,-3.3512042581540835,6394
201505,12,-3.5712245329214318,7746
201505,13,-3.1345083152714746,3316
201505,19,-4.7988661344051664,6068
201505,17,-4.6308771603204395,10728
201505,11,-3.637047673650831,8735
201505,14,-2.8727309101975762,1200
201505,16,-2.897789989889882,1768
201505,15,-4.7137668816276266,292
201505,10,-3.7191964410791147,2006
201505,09,-3.184746289720469,5562
201505,04,-2.4782846286485904,59068
201505,05,-0.511754413178616,13408
201504,20,-3.0802650753477741,20
201504,17,-5.4696535282326488,22153
201504,18,-4.9934546290815014,7782
201504,13,-4.0957059714629356,3102
201504,09,-2.8344656681288614,4305
201504,15,-1.3637796493329202,595
201504,01,-2.5843787381328656,29479
201504,04,-1.3780872779411579,60563
201504,02,-2.7118292945633535,18888
201504,08,-3.3315886020027281,6292
201504,07,-1.2860590463406334,6953
201504,16,-4.0175482891663661,4817
201504,11,-4.334834834365366,14137
201504,14,-4.4143430666796233,1874
201504,12,-4.3373594750602606,12509
201504,10,-3.0022759529659049,2510
201504,06,-0.95018713915515784,4365
201504,03,-0.69109165901120073,14012
201504,05,0.26316001047183341,14804
201504,19,-5.5081276200653138,9227
201503,19,-4.7642680823980736,6981
201503,12,-3.9533305476556362,7307
201503,08,-3.3014210371313792,5590
201503,09,-2.743238069984264,5452
201503,05,0.19457393416032151,10959
201503,04,-1.0004283122659614,44786
201503,18,-4.7662372366151509,2873
201503,16,-3.0777942077821052,2189
201503,03,-0.39386222167395735,12763
201503,14,-2.1773350085135386,1495
201503,10,-2.5818680719442426,1335
201503,15,-2.0289137525685939,591
201503,02,-2.3415716119270487,13326
201503,11,-3.3098476206294443,8914
201503,01,-2.1458991946600778,23508
201503,13,-3.4804492871875694,2318
201503,20,-4.4810196862739495,42
201503,07,-1.2163277804829997,6186
201503,17,-5.1858838752033876,13838
201503,06,-1.5120485266374017,4922
201502,20,1.68539325842696,8
201502,06,-1.6660341376321326,1618
201502,14,-1.8099618515753757,1033
201502,07,-0.9895239542325549,1806
201502,11,-3.5550597874903711,3731
201502,18,-4.9861770511992889,1707
201502,19,-4.6086641673977669,2255
201502,16,-3.3188316704656677,1350
201502,05,-0.24529651631877339,4396
201502,10,-2.7754369081583015,621
201502,13,-3.0766029859693265,872
201502,12,-3.9904202943346183,3712
201502,01,-3.0579758281120446,8022
201502,15,-1.7611333637119631,143
201502,04,-0.98033728442891388,14619
201502,02,-2.4441259630651269,5215
201502,03,-0.30272847453551333,3250
201502,17,-5.1546799140362,5278
201502,08,-2.8006184788299184,1548
201502,09,-2.8366590252361026,1892
201501,05,1.9213083474215096,244
201501,07,-0.53600791577873763,95
201501,17,-3.9321376470000531,204
201501,06,-0.6353922641539107,125
201501,14,-1.3425248598622725,26
201501,16,-2.7273784091254716,89
201501,10,-4.164060337931847,6
201501,01,-1.8823189477440339,204
201501,19,-6.7355948321854386,177
201501,04,-1.8529095966309932,550
201501,11,-3.8877871149946315,153
201501,12,-0.75307778652952562,57
201501,18,-4.1612692927227144,140
201501,09,-3.0662325251317144,41
201501,03,-0.60265729431390247,111
201501,02,-3.3662067116181675,50
201501,13,-7.2470642302639661,57
201501,08,-4.9860631398652595,70
201412,05,1.9309326501873183,221
201412,04,0.28400340401055785,428
201412,11,-1.1500467527513309,48
201412,03,0.40334022327803182,292
201412,08,2.5641025641025652,18
201412,18,-7.7431804869885328,30
201412,19,-5.1867764828225189,58
201412,07,-0.47820028224222921,95
201412,01,-0.5863648485333085,309
201412,06,-2.8619333672690948,138
201412,14,1.5748031496063,10
201412,17,-6.5045272946728829,61
201412,09,-0.60569940088564811,17
201412,02,-1.8544088273731318,48
201411,19,-2.588955324074087,34
201411,03,0.588449893939431,276
201411,05,1.2787693964268694,115
201411,01,-1.680598847929045,229
201411,17,-6.0991813429208683,150
201411,18,-5.0477250786334924,14
201411,08,-2.4975252551305505,27
201411,06,-0.063776220689308563,70
201411,12,-0.256443977962964,50
201411,16,-3.8739186345569303,15
201411,09,-3.0791004699037834,17
201411,14,1.37931034482759,10
201411,07,0.53890669365888511,175
201411,04,-0.20488829115479792,685
201411,02,-1.7949237842386949,162
201411,11,-1.9955212254544805,117
201410,19,-5.684447559828083,88
201410,04,0.11229970856449438,367
201410,05,-1.3299315206754805,73
201410,06,-2.1808177333205689,150
201410,10,-2.7308076660499268,21
201410,09,-0.89485458612975,10
201410,11,-4.3538697522800911,86
201410,01,-0.51793028803282326,133
201410,18,-5.9742406962419814,36
201410,08,1.8136038748403422,11
201410,02,-0.655934071895355,104
201410,17,-4.3126046538531106,87
201410,07,1.2704131210176661,86
201410,13,5.02793296089385,8
201410,12,-0.331516390807485,55
201410,03,-0.26055111973402684,233
201409,02,-2.2468487020699293,83
201409,16,-1.0281709852847067,8
201409,12,-0.74585652984948325,40
201409,13,-3.90492359932088,10
201409,09,-2.5657062975941334,6
201409,11,-1.8546620666577358,56
201409,06,-2.319185155737729,84
201409,01,-1.3958901571216671,92
201409,04,-0.2130385370703087,321
201409,03,-0.30240246379090419,291
201409,05,1.3670224551701973,124
201409,10,-1.5219623831963485,27
201409,07,0.22383793533468216,40
201409,08,-1.382819023502923,19
201409,17,-5.4536868501654769,78
201409,19,-4.3057302157514474,86
201408,12,-3.9291006022105663,50
201408,18,-4.21393841166936,4
201408,05,0.33547211163494667,73
201408,14,-5.7979797979797905,10
201408,01,0.23562955642195929,84
201408,11,-1.4619648366523217,36
201408,06,-1.4316130220137373,109
201408,02,-1.4086753635416522,88
201408,16,0.85370355038567269,20
201408,03,-1.500725770541623,108
201408,07,1.6277948587334201,20
201408,10,-7.30253353204173,10
201408,19,-0.1552722245344072,55
201408,04,0.37654486155222505,329
201408,08,-1.3691964569899726,49
201408,17,-4.3212618046691009,131
201408,13,-3.9344262295082,10
201407,17,-4.4779754459044891,83
201407,04,-0.79748868533237738,284
201407,06,-1.0021991195615649,167
201407,07,-0.77991336908110476,63
201407,16,-1.8192219679633865,16
201407,02,-2.4690546316049633,61
201407,19,-1.3020113194329366,28
201407,14,-0.46808022045315206,16
201407,12,-3.7421495337805966,46
201407,01,-0.62507661965752526,260
201407,09,0.2299864805528449,31
201407,05,0.63682391544180661,67
201407,03,-0.860747540573294,139
201407,11,-1.18455331883037,18
201407,08,0.040794544452539938,13
201406,18,-3.52112676056338,10
201406,05,-0.878176772324888,32
201406,01,-0.33070717909233155,93
201406,11,-1.7338720828915166,48
201406,07,-0.91158665246511972,63
201406,03,0.878828632988236,166
201406,19,-4.492208249576036,65
201406,02,-1.5109724698476374,18
201406,12,-2.872099695939426,31
201406,08,-0.5720225243368261,26
201406,04,-1.3259009069626755,255
201406,06,-0.44252002477827057,61
201406,09,1.44167758846658,2
201406,16,-6.26057529610829,10
201406,17,-4.9462328747272322,33
201405,15,-4.39501739502128,70
201405,13,-3.79100191645253,17
201405,02,-1.0242935703670297,46
201405,06,0.27707362159526877,146
201405,17,-4.343445255610721,156
201405,08,-0.64683253904628224,32
201405,18,-4.62937448332874,6
201405,19,-3.8416759417176158,38
201405,01,-1.8308549310408837,102
201405,04,-1.1377248203332606,320
201405,05,-1.1969627404567624,105
201405,14,0.38462544465369253,9
201405,10,-1.40845070422535,6
201405,11,-4.3238002971319309,80
201405,03,0.58820760149267,75
201405,07,-0.50313942567259906,107
201405,16,-0.85856690023356741,8
201405,12,-4.1708289386380786,34
201404,16,-7.8084560749577,30
201404,01,-1.2424974171471765,143
201404,18,-4.0240021950936,17
201404,08,-10.2272727272727,8
201404,07,-0.70466098063811433,54
201404,12,-3.4333971045109095,77
201404,09,-4.89544568491937,20
201404,02,-0.095416557915480413,74
201404,19,-8.0068040528917432,39
201404,06,-1.44071066508049,125
201404,03,-1.8682074054166637,140
201404,14,-2.53807106598985,4
201404,13,-3.122833553916935,20
201404,05,0.64719770304478785,105
201404,04,-0.95830417297031323,413
201404,11,1.2701417543063442,57
201404,17,-3.8312695331660804,132
201403,03,-0.44440495947640579,150
201403,09,-2.1038447382373255,62
201403,10,-0.068392701018134966,22
201403,11,-4.0505317552668689,97
201403,04,-1.95909068461057,647
201403,08,4.3431434931940247,12
201403,16,-1.28,1
201403,06,0.21488738639360391,145
201403,07,-0.040147081103064579,80
201403,01,-0.33098663808799583,178
201403,05,1.7277618054500754,224
201403,02,-4.5018743517698043,34
201403,19,-4.5965038749628411,111
201403,12,-1.0126819193529435,40
201403,17,-2.7780929935281562,111
201402,09,-2.6855778754095,20
201402,17,-4.9979306574455817,68
201402,01,0.061686794004322705,73
201402,08,-4.2531472476822954,13
201402,04,-1.5686601544342138,296
201402,18,-5.18754988028731,1
201402,02,-0.83078438417906808,19
201402,11,-2.9564490792442983,46
201402,03,-1.5526237066546589,39
201402,14,-10.2941176470588,10
201402,06,0.31492741243483624,64
201402,10,0.74487895716946,4
201402,07,-0.39546209016351996,18
201402,05,-0.98204973479854474,86
201402,19,-2.5398857316858177,20
200810,07,2.00242718446602,4
200809,01,1.148724157198735,5
200808,01,-0.443711624358615,6
200808,04,-0.84745762711864,10
200808,19,-1.82815356489945,10
200805,04,-1.49253731343283,10
200805,11,-4.83870967741939,10
200804,04,5.389265075413662,26
200804,17,-9.84682713347926,10
200804,11,-2.25352311360013,8
200803,11,-1.8109116529014333,20
200803,04,0.0,10
200801,04,-1.454898157129,2
200712,12,0.0,2
200711,05,2.71564788389637,20
200710,05,2.15827338129497,10
200709,07,-1.39968895800933,10
200706,04,0.0,3
200706,08,-6.86378035902851,10
200705,11,-4.45544554455445,8
200705,17,-7.61151035042827,20
200705,08,-7.61151035042827,20
200701,12,-0.67873303167421,10
200701,07,-0.67873303167421,10
200701,04,-1.000721970804205,15
200612,04,0.39701959121271663,30
200611,05,-5.06003430531732,5
200609,05,0.0,4
200608,04,1.70068027210884,8
200604,01,-4.94410943849146,8
200604,13,0.24271844660194,10
200603,17,-3.93700787401575,10
200603,11,-3.93700787401575,10
200602,05,3.59477124183007,10
200601,01,-2.18181818181818,2
200512,01,-2.24274406332454,2
200511,04,0.48240959455912669,12
200510,06,0.42432814710042,7
200508,02,-1.3151587040224841,10
200508,08,-1.3151587040224841,10
200507,19,-4.5484077541918282,13
200507,03,-5.1034770702476875,60
200507,02,-2.8775775193500959,12
200506,04,-1.33333333333333,10
200506,11,-3.02663438256658,10
200506,16,0.62794348508635,10
200506,12,0.62794348508635,10
200506,02,-1.33333333333333,10
200505,08,-3.2538562355076097,6
200505,05,-5.76923076923077,5
200505,19,-3.2538562355076097,12
200505,11,-6.0863722136111349,24
200505,16,-4.9219842294476432,30
200505,03,-5.76923076923077,5
200505,04,-5.76923076923077,10
200504,11,-3.138309470076917,28
200503,07,0.55555555555556,5
200503,17,-4.8111786182551484,45
200503,06,0.55555555555556,5
200503,05,-0.19685039370079,4
200503,04,-2.8757762918744065,54
